episode,reward,epsilon,loss,success
567,6,0.05830244700006734,0.0745117616529266,1
568,6,0.058010934765067,0.06987452618777752,1
569,-236,0.05772088009124167,0.05969956269371323,0
570,-218,0.05743227569078546,0.058737384325359014,0
571,-4,0.05714511431233153,0.1791341882199049,1
572,-254,0.05685938874076987,0.0681754124769941,0
573,12,0.056575091797066025,0.055914190080430776,1
574,-236,0.056292216338080694,0.05608373018098064,0
575,11,0.05601075525639029,0.06395213818177581,1
576,-245,0.05573070148010834,0.05595661817118525,0
577,2,0.0554520479727078,0.049559754319489,1
578,-254,0.05517478773284426,0.05415037859580479,0
579,-245,0.05489891379418004,0.05594717097701505,0
580,-2,0.05462441922520914,0.06331171225091177,1
581,11,0.0543512971290831,0.17791031450033187,1
582,4,0.05407954064343768,0.10578128016170334,1
583,-227,0.05380914294022049,0.07107152185402811,0
584,13,0.05354009722551939,0.0740884835831821,1
585,-272,0.05327239673939179,0.06749998335726559,0
586,10,0.053006034755694834,0.05775710483166305,1
587,4,0.052741004581916356,0.05774392543689293,1
588,9,0.052477299559006776,0.05483978552122911,1
589,-200,0.052214913061211746,0.060491340302396564,0
590,2,0.05195383849590569,0.05465972687019721,1
591,-126,0.05169406930342616,0.09798575987013569,1
592,8,0.05143559895690903,0.06886417547670695,1
593,12,0.051178420962124486,0.07869734718567795,1
594,11,0.05092252885731386,0.09286370677873493,1
595,6,0.05066791621302729,0.07852367044736942,1
596,-3,0.05041457663196215,0.07083369338264069,1
597,5,0.050162503748802344,0.06520736974198371,1
598,-52,0.05,0.07242902263533324,1
599,-218,0.05,0.0681926684465725,0
600,14,0.05,0.049506013680781634,1
601,4,0.05,0.20875132390681436,1
602,10,0.05,0.13381002166054465,1
603,9,0.05,0.11123855722447236,1
604,8,0.05,0.10906052044950999,1
605,2,0.05,0.0979304302875933,1
606,5,0.05,0.09634881746023893,1
607,-36,0.05,0.0873532530774052,1
608,-2,0.05,0.06599859723688237,1
609,-236,0.05,0.07094192696735263,0
610,-9,0.05,0.07555060315256318,1
611,9,0.05,0.1957715783889095,1
612,-17,0.05,0.12372527761678946,1
613,14,0.05,0.11386898159980774,1
614,1,0.05,0.10196047581054947,1
615,-5,0.05,0.1292975514250643,1
616,7,0.05,0.08870363914008651,1
617,9,0.05,0.0970153792295605,1
618,12,0.05,0.11881601769063208,1
619,15,0.05,0.10247492293516795,1
620,-165,0.05,0.09510608213687581,1
621,6,0.05,0.22512314319610596,1
622,-185,0.05,0.11935000048232311,1
623,10,0.05,0.11562367630275813,1
624,8,0.05,0.10827165698775879,1
625,-2,0.05,0.08257564203813672,1
626,11,0.05,0.08667573798447847,1
627,11,0.05,0.09363210462033748,1
628,9,0.05,0.12101365191241105,1
629,9,0.05,0.08982810921346147,1
630,-18,0.05,0.1068044659944299,1
631,-209,0.05,0.14157525308430194,0
632,-6,0.05,0.09622820239100191,1
633,7,0.05,0.10545325971075467,1
634,4,0.05,0.08191662446102675,1
635,6,0.05,0.07485907003283501,1
636,-5,0.05,0.11080528828589355,1
637,-5,0.05,0.0846768268110121,1
638,-3,0.05,0.08973812075952689,1
639,-236,0.05,0.10149844097439199,0
640,8,0.05,0.107297075052674,1
641,-32,0.05,0.25041053992397383,1
642,-227,0.05,0.1463049169164151,0
643,-218,0.05,0.11067180697340519,0
644,-97,0.05,0.09394560143385731,1
645,7,0.05,0.12067587587184139,1
646,7,0.05,0.08930227918816465,1
647,-3,0.05,0.09009288847446442,1
648,5,0.05,0.10145911114523187,1
649,6,0.05,0.09902971573173999,1
650,-227,0.05,0.09318052527494729,0
651,4,0.05,0.429019256549723,1
652,-1,0.05,0.2828180125126472,1
653,7,0.05,0.27842973491975237,1
654,-2,0.05,0.19520460494926997,1
655,-2,0.05,0.16645495114581926,1
656,6,0.05,0.1509010871251424,1
657,-13,0.05,0.16321682650595903,1
658,8,0.05,0.16677813203288958,1
659,9,0.05,0.1506498580177625,1
660,-12,0.05,0.1476047952969869,1
661,9,0.05,0.47623400141795474,1
662,10,0.05,0.2870834090492942,1
663,-227,0.05,0.16955989776179195,0
664,12,0.05,0.13113299094968373,1
665,-5,0.05,0.11554154644117635,1
666,-43,0.05,0.11140022494576195,1
667,6,0.05,0.11960559189319611,1
668,5,0.05,0.10068901092745364,1
669,4,0.05,0.08086162224850234,1
670,3,0.05,0.09351142733875248,1
671,8,0.05,0.6084946141793177,1
672,6,0.05,0.3680997371673584,1
673,5,0.05,0.2923236284404993,1
674,-4,0.05,0.22345951572060585,1
675,12,0.05,0.20296941697597504,1
676,10,0.05,0.17017330026084726,1
677,-236,0.05,0.11626456814818084,0
678,-281,0.05,0.08763829414732754,0
679,9,0.05,0.10293492892136176,1
680,-227,0.05,0.07266409512143582,0
681,-200,0.05,0.27707111220806835,0
682,-218,0.05,0.1066580915544182,0
683,-200,0.05,0.08874902119394391,0
684,-218,0.05,0.07697433242108673,0
685,-29,0.05,0.08475967304781079,1
686,9,0.05,0.10411646294717987,1
687,9,0.05,0.09313686502476533,1
688,1,0.05,0.07993543995544314,1
689,-218,0.05,0.06536571734584867,0
690,8,0.05,0.062376523533692725,1
691,8,0.05,1.011326042505411,1
692,10,0.05,0.6514158655296672,1
693,-98,0.05,0.254201305310915,1
694,7,0.05,0.13199068925210408,1
695,-5,0.05,0.12498816124656621,1
696,11,0.05,0.13064930140972136,1
697,-1,0.05,0.1146537042581118,1
698,6,0.05,0.11015646159648895,1
699,6,0.05,0.11350441128015518,1
700,5,0.05,0.12554387608543038,1
701,2,0.05,1.0257327180159719,1
702,9,0.05,0.4668795093894005,1
703,-3,0.05,0.3079086164633433,1
704,-72,0.05,0.17475574731826782,1
705,7,0.05,0.1132701433130673,1
706,6,0.05,0.11501423964897792,1
707,11,0.05,0.13032296523451806,1
708,-218,0.05,0.089222003640607,0
709,9,0.05,0.05588628817349672,1
710,12,0.05,0.08876762580540445,1
711,11,0.05,1.3017036736011505,1
712,15,0.05,0.7406580646832784,1
713,10,0.05,0.5395270423455671,1
714,-1,0.05,0.35545539314096625,1
715,10,0.05,0.24214491519061002,1
716,-6,0.05,0.21000906576712927,1
717,2,0.05,0.17789551772569356,1
718,-3,0.05,0.16647792359193167,1
719,10,0.05,0.1291389587250623,1
720,-7,0.05,0.1252421473986224,1
721,5,0.05,1.014406707137823,1
722,-23,0.05,0.4168215036392212,1
723,-3,0.05,0.25661445458730064,1
724,4,0.05,0.21377016340985017,1
725,9,0.05,0.1879974982390801,1
726,12,0.05,0.17002500510878032,1
727,9,0.05,0.16877460417648157,1
728,-1,0.05,0.15609180755340135,1
729,-5,0.05,0.1396398110424771,1
730,7,0.05,0.12749572364347322,1
731,-263,0.05,0.28117170725017787,0
732,2,0.05,0.13652314637836657,1
733,-3,0.05,0.12065952916940054,1
734,8,0.05,0.11471255238239582,1
735,2,0.05,0.1317729577422142,1
736,11,0.05,0.10996598303318024,1
737,-209,0.05,0.08874290606938302,0
738,-218,0.05,0.07207194480113685,0
739,-3,0.05,0.07187891689439614,1
740,7,0.05,0.06604745877640587,1
741,10,0.05,0.9286457625302401,1
742,-9,0.05,0.4970369835694631,1
743,-17,0.05,0.3344005964696407,1
744,11,0.05,0.24544325917959214,1
745,-3,0.05,0.23870851794878642,1
746,15,0.05,0.16424199814597765,1
747,6,0.05,0.17703884243965148,1
748,-2,0.05,0.18932349979877472,1
749,-12,0.05,0.179641575862964,1
750,-227,0.05,0.11525867190212011,0
751,-51,0.05,0.46251703420328716,1
752,-10,0.05,0.23075797815214505,1
753,3,0.05,0.22966713044378492,1
754,8,0.05,0.18891384395269248,1
755,6,0.05,0.1746113399664561,1
756,-18,0.05,0.15270757675170898,1
757,4,0.05,0.12114537770257276,1
758,7,0.05,0.12717144271092756,1
759,8,0.05,0.1350637926505162,1
760,10,0.05,0.1185617060823874,1
761,-103,0.05,0.32381414913612866,1
762,-8,0.05,0.1499498661607504,1
763,6,0.05,0.1642325167854627,1
764,-4,0.05,0.14519485365599394,1
765,-16,0.05,0.15300061867425316,1
766,1,0.05,0.11391144652258266,1
767,-245,0.05,0.10571953685954213,0
768,10,0.05,0.10552207922393625,1
769,2,0.05,0.08150263620834601,1
770,9,0.05,0.09852758577714364,1
771,11,0.05,0.7272990435361862,1
772,7,0.05,0.41327709385326933,1
773,-55,0.05,0.20114623696396225,1
774,-200,0.05,0.10218169059604407,0
775,4,0.05,0.09642148960162611,1
776,-202,0.05,0.06346437367386518,1
777,14,0.05,0.048156650204743655,1
778,8,0.05,0.06739449214476806,1
779,-218,0.05,0.05789281330537051,0
780,9,0.05,0.05454724049195647,1
781,0,0.05,0.5052912731965383,1
782,7,0.05,0.23992374007190978,1
783,8,0.05,0.1723918914794922,1
784,5,0.05,0.15555095439776778,1
785,-95,0.05,0.10420619886157648,1
786,5,0.05,0.07769570639356971,1
787,10,0.05,0.07948244769464839,1
788,13,0.05,0.08364978898316622,1
789,4,0.05,0.06698616495465531,1
790,9,0.05,0.06074006808921695,1
791,-2,0.05,0.2692381984421185,1
792,8,0.05,0.13624065885177025,1
793,5,0.05,0.11052635964006186,1
794,6,0.05,0.09859893321990967,1
795,-11,0.05,0.07629476464353502,1
796,-2,0.05,0.07354588061571121,1
797,7,0.05,0.062005173814083846,1
798,5,0.05,0.07276512938551605,1
799,-245,0.05,0.05091780727729201,0
800,-6,0.05,0.03930452993760506,1
801,9,0.05,0.15067333852251372,1
802,7,0.05,0.10710406808980874,1
803,-17,0.05,0.08438941966742278,1
804,3,0.05,0.06306466987977426,1
805,5,0.05,0.06536969216540456,1
806,6,0.05,0.05579829265673955,1
807,13,0.05,0.05458922393154353,1
808,5,0.05,0.06256886693881825,1
809,-3,0.05,0.06040235000352065,1
810,-281,0.05,0.045531215777155014,0
811,6,0.05,0.10250186125437419,1
812,-3,0.05,0.0665277195473512,1
813,9,0.05,0.05384396637479464,1
814,4,0.05,0.05320365913212299,1
815,-227,0.05,0.046502915148157624,0
816,7,0.05,0.03754911944270134,1
817,9,0.05,0.0422349451497818,1
818,-16,0.05,0.045633646370087926,1
819,3,0.05,0.04219642219444116,1
820,-3,0.05,0.038354319209853806,1
821,5,0.05,0.09255796973593533,1
822,6,0.05,0.06876064489285151,1
823,4,0.05,0.06578668426064883,1
824,8,0.05,0.05643690176881277,1
825,6,0.05,0.03569790174563726,1
826,5,0.05,0.05345447931904346,1
827,5,0.05,0.05304562160745263,1
828,7,0.05,0.030892332350569113,1
829,11,0.05,0.042581279389560224,1
830,12,0.05,0.047875653538439006,1
831,8,0.05,0.09376234847765702,1
832,2,0.05,0.04651864961181816,1
833,7,0.05,0.0499225418482508,1
834,1,0.05,0.0595035022971305,1
835,5,0.05,0.0449944935971871,1
836,4,0.05,0.054404704995891624,1
837,6,0.05,0.033154757041484115,1
838,-254,0.05,0.03797761330264621,0
839,10,0.05,0.044185637665743176,1
840,-8,0.05,0.03873645253479481,1
841,6,0.05,0.0843065071851015,1
842,11,0.05,0.06284691542387008,1
843,5,0.05,0.060641582356765866,1
844,2,0.05,0.039443576242774725,1
845,3,0.05,0.04785011651822262,1
846,6,0.05,0.038210385292768476,1
847,-1,0.05,0.04594454563294466,1
848,-6,0.05,0.058274632785469294,1
849,10,0.05,0.043931452853774484,1
850,7,0.05,0.033777040063536594,1
851,13,0.05,0.07872383669018745,1
852,9,0.05,0.05139237393935522,1
853,-4,0.05,0.04719107097480446,1
854,9,0.05,0.05048011189016203,1
855,7,0.05,0.05660744922767792,1
856,6,0.05,0.0467539315422376,1
857,4,0.05,0.03873800338410279,1
858,-245,0.05,0.0394084243918769,0
859,7,0.05,0.03668842348270118,1
860,10,0.05,0.016753934175622733,1
861,10,0.05,0.06734425472942265,1
862,9,0.05,0.04445787984877825,1
863,10,0.05,0.042874332178722725,1
864,9,0.05,0.04521322529762983,1
865,13,0.05,0.046731075970456004,1
866,10,0.05,0.033350438218225135,1
867,-4,0.05,0.039298374991631135,1
868,11,0.05,0.049600441474467516,1
869,4,0.05,0.0457574799656868,1
870,0,0.05,0.042311071728666626,1
871,8,0.05,0.06044228575550593,1
872,3,0.05,0.04880504361871216,1
873,-19,0.05,0.04294407439883798,1
874,8,0.05,0.03187471814453602,1
875,7,0.05,0.0345129364037088,1
876,7,0.05,0.03449889036294605,1
877,8,0.05,0.03953267207655769,1
878,5,0.05,0.03581530446535908,1
879,8,0.05,0.04211272460480149,1
880,11,0.05,0.04098118264228105,1
881,-12,0.05,0.05751703809382337,1
882,12,0.05,0.06237370210389296,1
883,-7,0.05,0.03684452671165529,1
884,9,0.05,0.0370310724247247,1
885,8,0.05,0.06160947924050001,1
886,5,0.05,0.04254551147460006,1
887,-3,0.05,0.03931448065365354,1
888,8,0.05,0.03888236795766996,1
889,10,0.05,0.0337546927515756,1
890,3,0.05,0.037446865967164435,1
891,8,0.05,0.04491232049006682,1
892,7,0.05,0.04732758245830025,1
893,7,0.05,0.03845252675403442,1
894,3,0.05,0.05317280338042312,1
895,6,0.05,0.03846343435967962,1
896,12,0.05,0.03819359466433525,1
897,9,0.05,0.02722617091300587,1
898,1,0.05,0.04223200247030367,1
899,11,0.05,0.049654736183583736,1
900,11,0.05,0.026832410180941225,1
901,-6,0.05,0.05363999943559369,1
902,-3,0.05,0.043240340302387874,1
903,4,0.05,0.04487465475411976,1
904,11,0.05,0.041445501148700714,1
905,7,0.05,0.029536538857168386,1
906,6,0.05,0.03491215001170834,1
907,7,0.05,0.03318653175873416,1
908,6,0.05,0.042091477864111465,1
909,-6,0.05,0.03399929067947798,1
910,6,0.05,0.04937688062588374,1
911,5,0.05,0.038533316692337394,1
912,8,0.05,0.05148534412280871,1
913,7,0.05,0.041438863945326636,1
914,11,0.05,0.06155439959838986,1
915,2,0.05,0.04677642587768404,1
916,7,0.05,0.040862670234803646,1
917,5,0.05,0.05653914745198563,1
918,-3,0.05,0.04808452945823471,1
919,9,0.05,0.02940500279267629,1
920,8,0.05,0.03996712660703521,1
921,5,0.05,0.057382028782740235,1
922,11,0.05,0.045619537122547626,1
923,-2,0.05,0.04072469512798956,1
924,13,0.05,0.05036073247902095,1
925,6,0.05,0.037148119416087866,1
926,0,0.05,0.038866583219108485,1
927,4,0.05,0.04205845069030628,1
928,6,0.05,0.034938276698812845,1
929,11,0.05,0.03421184495091438,1
930,9,0.05,0.0402500891747574,1
931,6,0.05,0.043754680268466475,1
932,5,0.05,0.045927380269858986,1
933,9,0.05,0.04001761367544532,1
934,12,0.05,0.04691061734532317,1
935,-3,0.05,0.03722806051373482,1
936,7,0.05,0.029592465243435333,1
937,-24,0.05,0.03762230396063791,1
938,5,0.05,0.040127726693754084,1
939,7,0.05,0.050461095957351584,1
940,6,0.05,0.0347353458404541,1
941,12,0.05,0.053054705986546144,1
942,11,0.05,0.05004836600273847,1
943,11,0.05,0.04409832786768675,1
944,8,0.05,0.04838172991115313,1
945,1,0.05,0.038886068388819695,1
946,3,0.05,0.04312711090056433,1
947,5,0.05,0.032885290565900505,1
948,9,0.05,0.0346851710928604,1
949,-5,0.05,0.0293567007243195,1
950,11,0.05,0.030010990099981427,1
951,4,0.05,0.051461540984318536,1
952,6,0.05,0.052944085622827215,1
953,10,0.05,0.03461850146678361,1
954,12,0.05,0.036003355143798724,1
955,8,0.05,0.036681997088285595,1
956,9,0.05,0.03687837281419585,1
957,3,0.05,0.04347908155371746,1
958,4,0.05,0.039216083638808304,1
959,3,0.05,0.032781580773492656,1
960,6,0.05,0.0344935754314065,1
961,10,0.05,0.05291479724374684,1
962,8,0.05,0.042266836748100244,1
963,5,0.05,0.048657711886335164,1
964,-1,0.05,0.030743356256817397,1
965,8,0.05,0.0450363178880742,1
966,9,0.05,0.026655061442094546,1
967,8,0.05,0.030871467091716252,1
968,7,0.05,0.028652978578715453,1
969,8,0.05,0.03726201536707007,1
970,12,0.05,0.020062574030210573,1
971,1,0.05,0.05233648009598255,1
972,1,0.05,0.032540307054296135,1
973,4,0.05,0.03342686727752581,1
974,7,0.05,0.03687009474794779,1
975,-4,0.05,0.03508364548906684,1
976,8,0.05,0.03285060446852675,1
977,11,0.05,0.03564399548340589,1
978,7,0.05,0.0353525114644851,1
979,2,0.05,0.029884659824892877,1
980,14,0.05,0.04714146921677249,1
981,11,0.05,0.05357535909861326,1
982,-4,0.05,0.04159424261888489,1
983,-4,0.05,0.046654457692056894,1
984,7,0.05,0.0447172380185553,1
985,8,0.05,0.03389556784755909,1
986,8,0.05,0.04830350236107524,1
987,-16,0.05,0.0363753397801989,1
988,13,0.05,0.02720384777057916,1
989,10,0.05,0.038045368982817636,1
990,-5,0.05,0.023079568492796493,1
991,2,0.05,0.04470329638570547,1
992,7,0.05,0.052845331973263195,1
993,6,0.05,0.040684321398536366,1
994,-3,0.05,0.044106295922150214,1
995,9,0.05,0.029732068302109838,1
996,-2,0.05,0.042682435629623275,1
997,10,0.05,0.03778827355497263,1
998,-3,0.05,0.03964775139465928,1
999,-6,0.05,0.02978573301030944,1
1000,15,0.05,0.050248165925343834,1
